ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
1.003705123680504965e-04,3.505906989419002497e-03,-8.542479790871694290e-01
9.984377674146197479e-05,3.505921876878233603e-03,-8.497752746389546363e-01
9.931980392018912858e-05,3.505936608468515885e-03,-8.453260487835642101e-01
9.879857943574168208e-05,3.505951185821543255e-03,-8.409001782746849951e-01
9.828008889504230203e-05,3.505965610551936475e-03,-8.364975405129617680e-01
9.776431798003713868e-05,3.505979884257416634e-03,-8.321180135426003988e-01
9.725125244731246544e-05,3.505994008518981218e-03,-8.277614760479906630e-01
9.674087812770893336e-05,3.506007984901083653e-03,-8.234278073503443762e-01
9.623318092594102967e-05,3.506021814951804615e-03,-8.191168874043533998e-01
9.572814682021789162e-05,3.506035500203021592e-03,-8.148285967948647457e-01
9.522576186186239918e-05,3.506049042170579760e-03,-8.105628167335714451e-01
9.472601217493876514e-05,3.506062442354458079e-03,-8.063194290557229582e-01
9.422888395587592392e-05,3.506075702238937563e-03,-8.020983162168516811e-01
9.373436347309565023e-05,3.506088823292766946e-03,-7.978993612895173282e-01
9.324243706664107076e-05,3.506101806969319674e-03,-7.937224479600667459e-01
9.275309114780974304e-05,3.506114654706758704e-03,-7.895674605254130451e-01
9.226631219878525709e-05,3.506127367928195231e-03,-7.854342838898303869e-01
9.178208677227229302e-05,3.506139948041843944e-03,-7.813228035617650891e-01
9.130040149113472783e-05,3.506152396441183060e-03,-7.772329056506654954e-01
9.082124304803146548e-05,3.506164714505107406e-03,-7.731644768638259446e-01
9.034459820505795903e-05,3.506176903598072405e-03,-7.691174045032480588e-01
8.987045379339044318e-05,3.506188965070260611e-03,-7.650915764625210169e-01
8.939879671292561328e-05,3.506200900257719615e-03,-7.610868812237140402e-01
8.892961393192915409e-05,3.506212710482510368e-03,-7.571032078542881960e-01
8.846289248668315721e-05,3.506224397052862003e-03,-7.531404460040238558e-01
8.799861948113258986e-05,3.506235961263304106e-03,-7.491984859019626963e-01
8.753678208653962415e-05,3.506247404394822412e-03,-7.452772183533686867e-01
8.707736754113297895e-05,3.506258727714992376e-03,-7.413765347367016201e-01
8.662036314976505455e-05,3.506269932478121854e-03,-7.374963270006092975e-01
8.616575628356576042e-05,3.506281019925390745e-03,-7.336364876609338115e-01
8.571353437960160142e-05,3.506291991284985875e-03,-7.297969097977347053e-01
8.526368494053494014e-05,3.506302847772240633e-03,-7.259774870523267865e-01
8.481619553428515663e-05,3.506313590589766813e-03,-7.221781136243348165e-01
8.437105379369058060e-05,3.506324220927589056e-03,-7.183986842687616337e-01
8.392824741617354071e-05,3.506334739963272353e-03,-7.146390942930727075e-01
8.348776416340839544e-05,3.506345148862062121e-03,-7.108992395542973464e-01
8.304959186098682629e-05,3.506355448777001300e-03,-7.071790164561434500e-01
8.261371839808825392e-05,3.506365640849067392e-03,-7.034783219461271386e-01
8.218013172715108090e-05,3.506375726207292161e-03,-6.997970535127181479e-01
8.174881986354676699e-05,3.506385705968892170e-03,-6.961351091825013215e-01
8.131977088525173605e-05,3.506395581239387174e-03,-6.924923875173504273e-01
8.089297293252658769e-05,3.506405353112725023e-03,-6.888687876116199593e-01
8.046841420759116186e-05,3.506415022671406558e-03,-6.852642090893482640e-01
8.004608297430472637e-05,3.506424590986596639e-03,-6.816785521014776528e-01
7.962596755784818363e-05,3.506434059118248604e-03,-6.781117173230891693e-01
7.920805634440570826e-05,3.506443428115224841e-03,-6.745636059506503468e-01
7.879233778084876992e-05,3.506452699015404767e-03,-6.710341196992796187e-01
7.837880037442168755e-05,3.506461872845803227e-03,-6.675231608000220529e-01
7.796743269242940627e-05,3.506470950622688453e-03,-6.640306319971418514e-01
7.755822336192671085e-05,3.506479933351686149e-03,-6.605564365454280606e-01
7.715116106940825226e-05,3.506488822027899188e-03,-6.571004782075158257e-01
7.674623456050056651e-05,3.506497617636010825e-03,-6.536626612512184131e-01
7.634343263965670914e-05,3.506506321150399189e-03,-6.502428904468777748e-01
7.594274416984975119e-05,3.506514933535240502e-03,-6.468410710647249928e-01
7.554415807227017848e-05,3.506523455744620967e-03,-6.434571088722564891e-01
7.514766332602490343e-05,3.506531888722637814e-03,-6.400909101316242245e-01
7.475324896783672429e-05,3.506540233403505121e-03,-6.367423815970392198e-01
7.436090409174314728e-05,3.506548490711659631e-03,-6.334114305121874011e-01
7.397061784880358429e-05,3.506556661561855727e-03,-6.300979646076615426e-01
7.358237944679957092e-05,3.506564746859279925e-03,-6.268018920984046449e-01
7.319617814994269604e-05,3.506572747499638043e-03,-6.235231216811667476e-01
7.281200327858227371e-05,3.506580664369261021e-03,-6.202615625319776171e-01
7.242984420891163285e-05,3.506588498345200762e-03,-6.170171243036293163e-01
7.204969037268129154e-05,3.506596250295330314e-03,-6.137897171231739835e-01
7.167153125690885163e-05,3.506603921078433640e-03,-6.105792515894348238e-01
7.129535640359192913e-05,3.506611511544307103e-03,-6.073856387705287574e-01
7.092115540942371373e-05,3.506619022533853571e-03,-6.042087902014028344e-01
7.054891792550944995e-05,3.506626454879167853e-03,-6.010486178813853053e-01
7.017863365708259301e-05,3.506633809403638617e-03,-5.979050342717462385e-01
6.981029236322442062e-05,3.506641086922034252e-03,-5.947779522932737928e-01
6.944388385658396997e-05,3.506648288240589613e-03,-5.916672853238610363e-01
6.907939800309983145e-05,3.506655414157107062e-03,-5.885729471961068660e-01
6.871682472172457163e-05,3.506662465461028895e-03,-5.854948521949294715e-01
6.835615398414816672e-05,3.506669442933539691e-03,-5.824329150551916801e-01
6.799737581452367245e-05,3.506676347347644374e-03,-5.793870509593387341e-01
6.764048028919610565e-05,3.506683179468251480e-03,-5.763571755350501702e-01
6.728545753642965906e-05,3.506689940052270735e-03,-5.733432048529014669e-01
6.693229773613778915e-05,3.506696629848679407e-03,-5.703450554240380166e-01
6.658099111961677348e-05,3.506703249598619020e-03,-5.673626441978647517e-01
6.623152796927648969e-05,3.506709800035470812e-03,-5.643958885597445407e-01
6.588389861837603287e-05,3.506716281884936833e-03,-5.614447063287099082e-01
6.553809345075846545e-05,3.506722695865127117e-03,-5.585090157551861889e-01
6.519410290058785752e-05,3.506729042686629067e-03,-5.555887355187273391e-01
6.485191745208773663e-05,3.506735323052592463e-03,-5.526837847257627390e-01
6.451152763928131293e-05,3.506741537658805349e-03,-5.497940829073572067e-01
6.417292404573215158e-05,3.506747687193776004e-03,-5.469195500169821145e-01
6.383609730428571247e-05,3.506753772338798859e-03,-5.440601064282967192e-01
6.350103809681318040e-05,3.506759793768037762e-03,-5.412156729329438143e-01
6.316773715395770754e-05,3.506765752148603612e-03,-5.383861707383547079e-01
6.283618525487873142e-05,3.506771648140615937e-03,-5.355715214655671907e-01
6.250637322700128035e-05,3.506777482397288332e-03,-5.327716471470543835e-01
6.217829194576273083e-05,3.506783255564994376e-03,-5.299864702245642434e-01
6.185193233436571793e-05,3.506788968283341360e-03,-5.272159135469723923e-01
6.152728536352653258e-05,3.506794621185240976e-03,-5.244599003681439386e-01
6.120434205122945494e-05,3.506800214896977404e-03,-5.217183543448081773e-01
6.088309346248046430e-05,3.506805750038280173e-03,-5.189911995344431705e-01
6.056353070906160633e-05,3.506811227222388777e-03,-5.162783603931725418e-01
6.024564494928927696e-05,3.506816647056123799e-03,-5.135797617736727050e-01
5.992942738777009393e-05,3.506822010139952397e-03,-5.108953289230921957e-01
5.961486927516063085e-05,3.506827317068058562e-03,-5.082249874809795509e-01
5.930196190792631089e-05,3.506832568428400795e-03,-5.055686634772239563e-01
5.899069662810507789e-05,3.506837764802784099e-03,-5.029262833300062185e-01
5.868106482306854660e-05,3.506842906766922865e-03,-5.002977738437615063e-01
5.837305792528547715e-05,3.506847994890505919e-03,-4.976830622071497512e-01
5.806666741208766876e-05,3.506853029737254206e-03,-4.950820759910409818e-01
5.776188480543573817e-05,3.506858011864989310e-03,-4.924947431465067638e-01
5.745870167168634141e-05,3.506862941825692002e-03,-4.899209920028257947e-01
5.715710962136197061e-05,3.506867820165565554e-03,-4.873607512654984930e-01
5.685710030892047291e-05,3.506872647425093425e-03,-4.848139500142723546e-01
5.655866543252379016e-05,3.506877424139101269e-03,-4.822805177011765254e-01
5.626179673381301408e-05,3.506882150836814187e-03,-4.797603841485677534e-01
5.596648599768030399e-05,3.506886828041918744e-03,-4.772534795471872759e-01
5.567272505204372512e-05,3.506891456272616739e-03,-4.747597344542258679e-01
5.538050576762386233e-05,3.506896036041687228e-03,-4.722790797914014904e-01
5.508982005771778423e-05,3.506900567856538562e-03,-4.698114468430446000e-01
5.480065987798106442e-05,3.506905052219267370e-03,-4.673567672541957263e-01
5.451301722620261294e-05,3.506909489626714935e-03,-4.649149730287109872e-01
5.422688414208877780e-05,3.506913880570517936e-03,-4.624859965273788176e-01
5.394225270704293342e-05,3.506918225537169597e-03,-4.600697704660476894e-01
5.365911504394719008e-05,3.506922525008066092e-03,-4.576662279137603817e-01
5.337746331694738988e-05,3.506926779459566823e-03,-4.552753022909009073e-01
5.309728973123785189e-05,3.506930989363042997e-03,-4.528969273673500995e-01
5.281858653284552790e-05,3.506935155184927929e-03,-4.505310372606504687e-01
5.254134600841953162e-05,3.506939277386777760e-03,-4.481775664341823284e-01
5.226556048501741536e-05,3.506943356425307017e-03,-4.458364496953473588e-01
5.199122232989396064e-05,3.506947392752459303e-03,-4.435076221937629404e-01
5.171832395029366192e-05,3.506951386815439393e-03,-4.411910194194663126e-01
5.144685779324022196e-05,3.506955339056771776e-03,-4.388865772011274480e-01
5.117681634532823592e-05,3.506959249914349229e-03,-4.365942317042708076e-01
5.090819213251885316e-05,3.506963119821477053e-03,-4.343139194295076444e-01
5.064097771993308081e-05,3.506966949206928152e-03,-4.320455772107770764e-01
5.037516571164651051e-05,3.506970738494981192e-03,-4.297891422135956541e-01
5.011074875048890354e-05,3.506974488105476118e-03,-4.275445519333184730e-01
4.984771951783811117e-05,3.506978198453859687e-03,-4.253117441934056164e-01
4.958607073342104899e-05,3.506981869951221464e-03,-4.230906571437011987e-01
4.932579515511322112e-05,3.506985503004353237e-03,-4.208812292587192361e-01
4.906688557873962011e-05,3.506989098015787180e-03,-4.186833993359405093e-01
4.880933483787569445e-05,3.506992655383839655e-03,-4.164971064941158096e-01
4.855313580365214481e-05,3.506996175502655015e-03,-4.143222901715812312e-01
4.829828138455593900e-05,3.506999658762255043e-03,-4.121588901245790137e-01
4.804476452623735112e-05,3.507003105548575379e-03,-4.100068464255889888e-01
4.779257821131561155e-05,3.507006516243512794e-03,-4.078660994616695179e-01
4.754171545918518035e-05,3.507009891224961620e-03,-4.057365899328051473e-01
4.729216932582368759e-05,3.507013230866864052e-03,-4.036182588502643664e-01
4.704393290360133742e-05,3.507016535539246582e-03,-4.015110475349652486e-01
4.679699932109105748e-05,3.507019805608259030e-03,-3.994148976158511388e-01
4.655136174287803169e-05,3.507023041436220945e-03,-3.973297510282721157e-01
4.630701336937284476e-05,3.507026243381655868e-03,-3.952555500123776100e-01
4.606394743662321729e-05,3.507029411799333831e-03,-3.931922371115157411e-01
4.582215721612977946e-05,3.507032547040311692e-03,-3.911397551706427556e-01
4.558163601465908008e-05,3.507035649451969560e-03,-3.890980473347395163e-01
4.534237717405857420e-05,3.507038719378051568e-03,-3.870670570472353744e-01
4.510437407107519551e-05,3.507041757158702727e-03,-3.850467280484428101e-01
4.486762011717257333e-05,3.507044763130507531e-03,-3.830370043739985686e-01
4.463210875834883250e-05,3.507047737626522478e-03,-3.810378303533136779e-01
4.439783347495685292e-05,3.507050680976320309e-03,-3.790491506080310713e-01
4.416478778152372963e-05,3.507053593506024268e-03,-3.770709100504914812e-01
4.393296522657323466e-05,3.507056475538341059e-03,-3.751030538822076599e-01
4.370235939244760808e-05,3.507059327392597278e-03,-3.731455275923465376e-01
4.347296389513008089e-05,3.507062149384778445e-03,-3.711982769562183759e-01
4.324477238407129425e-05,3.507064941827562395e-03,-3.692612480337761904e-01
4.301777854201172750e-05,3.507067705030351805e-03,-3.673343871681209460e-01
4.279197608480817157e-05,3.507070439299307153e-03,-3.654176409840141360e-01
4.256735876126242508e-05,3.507073144937389655e-03,-3.635109563864008519e-01
4.234392035294681908e-05,3.507075822244382947e-03,-3.616142805589380727e-01
4.212165467403463428e-05,3.507078471516934283e-03,-3.597275609625324999e-01
4.190055557112784844e-05,3.507081093048584897e-03,-3.578507453338839461e-01
4.168061692308907147e-05,3.507083687129803392e-03,-3.559837816840384916e-01
4.146183264087165772e-05,3.507086254048012632e-03,-3.541266182969479703e-01
4.124419666735325388e-05,3.507088794087633542e-03,-3.522792037280373934e-01
4.102770297716816771e-05,3.507091307530102453e-03,-3.504414868027808105e-01
4.081234557654082109e-05,3.507093794653913608e-03,-3.486134166152826119e-01
4.059811850312059210e-05,3.507096255734641274e-03,-3.467949425268677111e-01
4.038501582581826996e-05,3.507098691044977044e-03,-3.449860141646790557e-01
4.017303164464178477e-05,3.507101100854759321e-03,-3.431865814202819109e-01
3.996216009053328588e-05,3.507103485430995444e-03,-3.413965944482758030e-01
3.975239532520959471e-05,3.507105845037902445e-03,-3.396160036649147340e-01
3.954373154099697236e-05,3.507108179936929172e-03,-3.378447597467322261e-01
3.933616296067542141e-05,3.507110490386784914e-03,-3.360828136291760249e-01
3.912968383731734985e-05,3.507112776643472787e-03,-3.343301165052492974e-01
3.892428845412794264e-05,3.507115038960315762e-03,-3.325866198241574367e-01
3.871997112428933474e-05,3.507117277587982248e-03,-3.308522752899639707e-01
3.851672619080317821e-05,3.507119492774517320e-03,-3.291270348602525764e-01
3.831454802633422568e-05,3.507121684765370038e-03,-3.274108507447958116e-01
3.811343103305589257e-05,3.507123853803419036e-03,-3.257036754042320625e-01
3.791336964249605640e-05,3.507126000128996807e-03,-3.240054615487488188e-01
3.771435831538129759e-05,3.507128123979923531e-03,-3.223161621367716667e-01
3.751639154148719830e-05,3.507130225591526592e-03,-3.206357303736621644e-01
3.731946383948340308e-05,3.507132305196672666e-03,-3.189641197104210457e-01
3.712356975678467668e-05,3.507134363025786374e-03,-3.173012838423988069e-01
3.692870386939908181e-05,3.507136399306881071e-03,-3.156471767080135105e-01
3.673486078177905722e-05,3.507138414265584866e-03,-3.140017524874742505e-01
3.654203512667266514e-05,3.507140408125160140e-03,-3.123649656015129450e-01
3.635022156497391720e-05,3.507142381106533036e-03,-3.107367707101198473e-01
3.615941478557789111e-05,3.507144333428319910e-03,-3.091171227112897157e-01
3.596960950523182230e-05,3.507146265306841214e-03,-3.075059767397707589e-01
3.578080046839177234e-05,3.507148176956157923e-03,-3.059032881658232950e-01
3.559298244707536724e-05,3.507150068588088011e-03,-3.043090125939826307e-01
3.540615024071831003e-05,3.507151940412229010e-03,-3.027231058618294335e-01
3.522029867603110347e-05,3.507153792635988362e-03,-3.011455240387663213e-01
3.503542260685635546e-05,3.507155625464599899e-03,-2.995762234248011135e-01
3.485151691402540010e-05,3.507157439101149434e-03,-2.980151605493358558e-01
3.466857650521960112e-05,3.507159233746592105e-03,-2.964622921699636149e-01
3.448659631482691872e-05,3.507161009599784468e-03,-2.949175752712696608e-01
3.430557130380481218e-05,3.507162766857500977e-03,-2.933809670636408073e-01
3.412549645953822974e-05,3.507164505714448297e-03,-2.918524249820795835e-01
3.394636679570343956e-05,3.507166226363305200e-03,-2.903319066850246766e-01
3.376817735212912308e-05,3.507167928994723866e-03,-2.888193700531787589e-01
3.359092319466084302e-05,3.507169613797365016e-03,-2.873147731883416989e-01
3.341459941502307858e-05,3.507171280957911350e-03,-2.858180744122496009e-01
3.323920113068516393e-05,3.507172930661096172e-03,-2.843292322654207838e-01
3.306472348472566799e-05,3.507174563089712500e-03,-2.828482055060069777e-01
3.289116164569830578e-05,3.507176178424639083e-03,-2.813749531086509603e-01
3.271851080749953698e-05,3.507177776844867725e-03,-2.799094342633507981e-01
3.254676618923354889e-05,3.507179358527508055e-03,-2.784516083743280301e-01
3.237592303508228769e-05,3.507180923647821354e-03,-2.770014350589036223e-01
