gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-9.812886894895157808e-02,1.168469780798314928e-01,1.962471429349077567e+01
1.453275350028049029e-01,7.308998506471302281e-02,1.968663413418110153e+01
1.940001725756371545e-02,1.238301019771864166e-02,1.941084623598081649e+01
-1.399934573108060076e-01,1.270790798175804592e-01,1.927521891948818222e+01
-4.014727188117196005e-02,3.748940358739723255e-02,1.933328329863444495e+01
-1.779512964098688144e-01,-2.218271737015134193e-01,1.925792223967689409e+01
1.853307253545237732e-01,6.030444538392523701e-02,1.931498105552713085e+01
-8.992712711950150151e-02,1.986604645428820606e-02,1.901603298357238714e+01
1.611016948393407811e-01,-1.037948739388051961e-01,1.872875590289606151e+01
8.079613842173793969e-02,-1.009629618636310316e-01,1.885054314270175624e+01
-2.326909578200732909e-01,2.782539573155585200e-01,1.861536034046058319e+01
1.045674265423928301e-01,-6.189453266625215971e-02,1.873224366747408709e+01
3.028996320130418196e-01,-1.644718276902062404e-01,1.858869675369604835e+01
1.988336774021519648e-01,1.309270766693903902e-02,1.835282851902113421e+01
3.006656009214211337e-03,-3.456523637718952185e-02,1.830440800095643894e+01
-1.315232786403847942e-01,4.906054590193652254e-02,1.817983778274730255e+01
1.650753055570181038e-01,8.817643142857188587e-02,1.798538597133821426e+01
-7.033275260593727096e-02,2.019829581927530260e-01,1.807582792044104991e+01
-8.245006688735644074e-02,1.103841102577806342e-02,1.783542796627570937e+01
4.315710208609088022e-02,-4.976480755291650543e-03,1.776580992869535791e+01
-1.118508786772901692e-01,1.041930323522890778e-01,1.760725244737254513e+01
3.517913737973998867e-02,-6.708556767648127250e-02,1.781550977322699225e+01
2.045829310498593068e-01,-2.019361179091620426e-02,1.744347766125011745e+01
1.621766181352102265e-01,1.410349204265181622e-01,1.736910278436829103e+01
4.329894224119494595e-02,1.803053145780408317e-01,1.741264176390585305e+01
-2.946526018909151681e-02,-1.926764663988832504e-01,1.748191631571799576e+01
4.976938458535716536e-02,-1.269801493395158465e-01,1.733503710114989360e+01
1.040440612112810206e-02,3.149660970110414876e-02,1.712949554828691845e+01
-1.408407525879562250e-01,2.363858708685659393e-02,1.687887245225528687e+01
-6.056244451533064968e-03,-1.488419527149812960e-01,1.706528886180759130e+01
4.415327883861167729e-02,5.906800842462222451e-02,1.662622365236130761e+01
-7.052445064863842317e-02,-1.502923186655786836e-01,1.655005786597653739e+01
5.840663722109246114e-02,-1.940362425524430057e-01,1.669111809473539054e+01
1.271778446564143239e-01,4.213282256732692188e-02,1.661729761251175219e+01
-1.029350699186454832e-01,7.648983421085613077e-02,1.638571067380452106e+01
-1.540055895330083024e-01,2.321042769986262841e-02,1.635430271839296168e+01
-2.517407567268413748e-01,-1.474498442252685226e-01,1.629230129198016286e+01
1.171956926841928176e-01,1.834001585823568925e-01,1.631594547592204236e+01
-4.603130235522999436e-02,-6.719941461152809103e-02,1.598171729002876695e+01
4.300895986951371042e-02,-7.857786316210843558e-02,1.619265836754846433e+01
2.937760436494675220e-01,-1.966707741761783423e-02,1.578906372031764960e+01
3.485470237883543654e-02,-2.437302399273157810e-02,1.584251283722618453e+01
2.703189120053730021e-01,8.600433647521961433e-02,1.577733969160029304e+01
4.141431982454318178e-02,-6.873898167173245199e-02,1.562115705587965131e+01
-8.254565522907886255e-02,2.317953847884299534e-01,1.576961337049403866e+01
1.888649146449559724e-01,-1.951531226378543649e-01,1.554390464707005393e+01
1.125270093917731667e-01,-7.416016047046745940e-02,1.536993634741779857e+01
1.260379514071362228e-01,-1.029421309641045390e-01,1.552582620703117833e+01
7.548427765294526970e-02,-2.059698470450146979e-01,1.537929405909962810e+01
7.266142128636361719e-02,-8.795454681533852737e-02,1.523346705979458804e+01
-1.966876836800480199e-01,-2.911394915639785308e-02,1.512941021868114433e+01
1.341702689797981407e-01,-6.401843865025742819e-02,1.517180399559736514e+01
-1.180208245095157593e-01,-1.061882690791025458e-01,1.493477380607648541e+01
7.370301962157839448e-02,2.072572293044764868e-01,1.493496520889035573e+01
1.783392693754348203e-03,-3.843106275108842951e-02,1.482888874820106473e+01
-1.092781364838121411e-01,2.259168102948783466e-02,1.480076225450405403e+01
-1.473545198995564465e-01,1.609493573800077904e-01,1.468451151713335001e+01
1.805428883399309570e-01,7.522628869889391723e-02,1.462253777854666836e+01
3.050235738029034166e-02,-1.900631390200326065e-02,1.462880442951237114e+01
1.133743141806652609e-02,-2.629907749437099818e-01,1.447482817752324813e+01
-5.628163035265448116e-02,7.811242364866601007e-02,1.457340243811957414e+01
6.621768809939101996e-02,-1.003959330129495231e-01,1.442849945273084877e+01
-2.073717764649573789e-03,2.062370062442884025e-02,1.413802222215644733e+01
3.747480320899463507e-02,-2.222448294559489779e-01,1.417100673203210270e+01
-2.187456608915127609e-01,6.564196725044899039e-02,1.416028043895440547e+01
-9.426697518263023323e-02,8.754392807411198740e-02,1.414001362076698598e+01
-1.867223860837073299e-02,-1.578655450379462533e-01,1.394959055155155170e+01
1.993646053403068108e-01,5.640795036672423962e-02,1.391139906123517100e+01
-1.369052998656371256e-01,-1.937427719046759186e-02,1.363478878158931984e+01
-5.707386143341355855e-02,-5.826077505031457271e-02,1.341287299536910993e+01
-1.598834960357209053e-02,1.503294218671642479e-01,1.366918486017298129e+01
-4.086661279786647089e-02,4.221819429919401040e-02,1.375468205067701533e+01
1.833355376120703317e-01,6.180840829244190621e-02,1.362546967497164552e+01
-2.919174346392367555e-04,5.350430457374116128e-02,1.327405536013242049e+01
-8.312700639056805341e-02,1.666577330874738083e-01,1.335376974145001938e+01
1.623354316600338632e-01,-1.691521610489034599e-01,1.338363363878693058e+01
1.617642451398152992e-01,-1.069884026703832730e-01,1.332314458265707913e+01
-9.960235448170928763e-02,9.333252730230556793e-02,1.316294170741032943e+01
-8.898936890781058984e-02,-1.788476810977676634e-02,1.324409411902068001e+01
2.881201439515942639e-02,1.038151979683696879e-01,1.294666558610303930e+01
-7.474588562514432322e-02,1.063777165814171477e-01,1.284074824311295515e+01
1.831117082280899703e-03,4.811554566008754280e-02,1.285067577823426355e+01
-1.033731660476641528e-01,2.772004718527698933e-03,1.270066694915106176e+01
2.676647142247977687e-02,-5.060952470525761915e-02,1.260720651081544830e+01
-1.539948466076847822e-01,-2.527384186925585863e-01,1.254034573845992817e+01
-1.423530822394426243e-01,9.089694958193898777e-02,1.259123156983032565e+01
4.580203357334378111e-02,2.447471210140920450e-01,1.255722207464609497e+01
-3.789823038226566160e-02,6.289947919818349165e-02,1.228581518745312096e+01
-2.317490737233231790e-01,-7.385426914301998491e-02,1.252167922334665917e+01
7.023696032126135365e-03,8.075341059251932296e-02,1.216109181417853691e+01
5.878736570536703676e-02,-2.152881426739230997e-02,1.209333596760112606e+01
-1.100535093837375911e-01,-2.532535085919337403e-01,1.222085519152868827e+01
-1.926716050734572916e-01,-4.351466388783960942e-02,1.229549918751684423e+01
-6.705808731704816783e-02,3.378224871650477579e-01,1.205255284165905394e+01
1.876342217118338873e-01,9.443049999852726195e-02,1.201889463199571040e+01
4.986028035991570823e-02,-1.206825364418495916e-01,1.194224897160557042e+01
9.542506735345861191e-02,9.276236049577750442e-02,1.191839561892740385e+01
-3.902825026677464015e-03,6.474353681273296857e-02,1.183798984881176075e+01
-2.970762532526432728e-02,-4.455604316305232515e-02,1.191354122494700363e+01
2.490094629049435446e-02,4.240852615086571770e-02,1.177397775680236158e+01
1.831534956513405921e-01,-9.562339913725582605e-03,1.162156878253500558e+01
3.899678941041740537e-02,1.254141712347959202e-02,1.151084935063879477e+01
-1.981726984155494087e-01,6.105444577497387559e-02,1.174133128859883080e+01
-3.976956798880836030e-02,-1.768868534819244553e-01,1.145083182727674398e+01
9.101894192387495822e-03,1.035295732165119609e-01,1.129451653594778904e+01
3.047074100211551867e-02,-2.080646462372070793e-01,1.159275542517881341e+01
-1.147306151914265770e-01,2.053477885323151952e-01,1.142183196589424554e+01
-2.757332587516108657e-01,-1.394155233169161456e-01,1.121796598101178866e+01
9.321146106816700916e-02,9.292050110721702949e-02,1.116581803976960430e+01
-4.621002257602816604e-02,9.114701904635254259e-02,1.144691126338591403e+01
-1.738428946577683099e-02,1.636108726425122006e-01,1.105601391780514042e+01
-1.303334133222375790e-01,2.866935197706606542e-01,1.096967191254184648e+01
1.372491524403260665e-01,1.715212620599990828e-02,1.084746242089750545e+01
-1.311427207485693913e-01,6.753884207246667326e-02,1.075515329502766271e+01
-4.447525964646870805e-02,1.919514977513951393e-01,1.083855887567791498e+01
2.432076487234981557e-02,2.410846047525644353e-02,1.077276547473794821e+01
-5.701523977958498218e-02,1.004011275501349026e-01,1.050926120158293031e+01
3.924002677744384965e-02,1.884702148470672189e-01,1.065483492811871358e+01
-1.847816810368684282e-01,-2.588002869877614742e-02,1.058455366203832249e+01
8.572173078081407605e-02,-9.235698032511105438e-02,1.045306171577975185e+01
-7.434723271202696437e-02,6.333745819235446495e-02,1.049931138610796744e+01
-6.139767211518343260e-02,-2.518311253347766190e-02,1.024329013338048888e+01
9.048473611357051374e-03,-1.236544016575514687e-01,1.046366593557670654e+01
1.266456192045500861e-01,-1.307722935759708938e-01,1.025038508633299728e+01
-4.342013592838671332e-02,2.776895694235243309e-02,1.026956385882278688e+01
2.125935089602087325e-01,-1.103769204103594720e-02,1.037670427269187634e+01
-1.273612288570070417e-01,1.592204615942972856e-01,1.023555165996853766e+01
-9.399959050435485741e-02,1.396805464641464600e-01,9.799275851156044936e+00
-4.108302018761223612e-02,1.063587718105750424e-01,1.001860624753655138e+01
5.202239741018463426e-02,1.365891591218974799e-01,9.799758743520165183e+00
9.954647848153737322e-02,1.229026354416798694e-01,1.006536977536248934e+01
-7.960842061673392700e-02,4.052791901071976788e-02,9.854796452461931366e+00
1.338467568079559633e-01,-5.647358244582899311e-02,9.809946298006625653e+00
-8.118830161707830950e-02,1.665791451530587164e-01,9.644372378025359183e+00
6.642967814570187313e-02,-1.069636792480934406e-01,9.753747296426325875e+00
1.881208693092075723e-01,-9.014786222494896098e-03,9.719315633712779956e+00
1.034775606298791589e-01,-4.417910193167028099e-02,9.589085401127963593e+00
-6.953042952553888101e-02,-1.526888049994714336e-01,9.925096031689156106e+00
-7.868570671532620908e-02,-1.257438838602598918e-01,9.709291119741420673e+00
2.230747538702532173e-01,1.265348968167406274e-01,9.511365724695538759e+00
-1.460378016660732747e-01,1.414169750229922473e-01,9.521891256466995301e+00
5.971479605473771490e-02,3.186090079703475086e-03,9.548935285708139986e+00
-9.319565338228624068e-03,-3.771651539969001626e-02,9.257738559264717892e+00
-4.296317085495746785e-02,-3.479212168355613494e-03,9.157928551563237818e+00
-1.182056131243733460e-01,-1.159571001503696269e-01,9.415258081195553075e+00
1.349719849960544227e-01,9.170953276094699624e-02,9.130616969585563680e+00
3.776197523009461061e-03,1.624362284987807270e-01,9.077544278616182183e+00
2.372725284514944633e-01,9.886921858420967893e-03,9.086404378569168827e+00
1.050455453166889846e-01,9.878989101377698423e-02,8.930908433412282577e+00
1.502720838505912926e-01,-1.299908423736891860e-01,8.998407967211122127e+00
3.315945950639797440e-02,-7.689573968355423172e-02,9.053031430589236095e+00
-1.821518353392655720e-01,1.069467840753258320e-01,8.939500073965156446e+00
-1.317664143107530883e-01,-9.369046824955727659e-02,8.803875703752432003e+00
-1.816106713079374251e-03,-1.753265527130241225e-02,8.640902714230014325e+00
1.849808080413229694e-01,-6.015120891822258592e-02,8.754398719360649395e+00
-5.157090067709661774e-02,1.853725091407086023e-01,8.763412495501384569e+00
8.381011884999668704e-02,2.269465499244688322e-02,8.595504443083161306e+00
8.633225603082650412e-02,-1.367811972728565084e-02,8.884606625609915653e+00
-2.356228355339052005e-01,6.997269240904357979e-02,8.572852300762900057e+00
1.592232225561387715e-01,-7.340719836864460432e-03,8.701504257194313752e+00
-1.552405946813127102e-01,2.663911783221411048e-02,8.416314943023836648e+00
1.580088883943417122e-01,-1.411192508296014309e-02,8.476014272313905806e+00
-1.786239184895868082e-01,-4.213167730108199026e-03,8.277909196856706231e+00
1.508717935539483634e-01,3.053771500399522429e-02,8.315244224924562388e+00
-2.894172265254679188e-01,-1.078674371746295019e-01,8.094816785720826857e+00
-5.634935922930732477e-03,-5.578702163988749629e-02,8.465393733260976106e+00
9.264699955099452156e-03,-8.186230600701560611e-02,8.221394289558416446e+00
-2.815718517782336838e-01,5.128430805574565876e-02,8.121572724913695751e+00
-2.634796562728769498e-01,-1.273207858716877625e-02,8.539570401440970571e+00
7.321567347777291346e-02,-1.881863059373806157e-01,7.812845702269245685e+00
-1.200170116604782344e-01,8.263356440905324229e-02,8.213236656381086576e+00
7.469915018208456159e-03,2.211055699264916907e-01,7.869201172838995895e+00
-2.105567302009630701e-02,-9.470206261031532957e-02,7.945541890620241077e+00
-4.579687790292893274e-02,1.192335520876702804e-01,7.955042805736627365e+00
8.701070876679055377e-02,1.261458299308687026e-01,7.958738949458703082e+00
4.812586186165485058e-02,-8.541929497147222883e-02,7.920682113767234078e+00
-4.427290269504196435e-02,-2.352408964634752631e-01,7.923919014709083442e+00
-2.010077334552073103e-01,-9.379808445306578313e-02,7.724936527403003517e+00
-1.247120655694328173e-01,-4.496115011982131093e-02,7.665146546390277038e+00
1.333910320997640578e-02,2.923666673369371694e-01,7.471185548100042872e+00
2.486472778001116712e-01,-1.137792083495235418e-01,7.549492033497448240e+00
2.432328570365905121e-02,-7.957551869658070764e-02,7.541571499056753503e+00
-5.434975887867152244e-02,2.823913011775033496e-02,7.566317123858034677e+00
-6.540554479192255133e-02,-1.000918668345176926e-01,7.408440776544529704e+00
1.554996030911785787e-01,7.717096291439082267e-02,7.528581987677358534e+00
8.582488116169614822e-02,1.000519585884893786e-01,7.388606912475248478e+00
-4.122943575610133471e-01,7.015840723918458088e-02,7.472392164743252962e+00
-5.125681014678484804e-02,-4.178255856121265710e-02,7.202470346810814661e+00
9.142907518541457113e-02,-1.339194187292551130e-01,7.081531025769237431e+00
4.095868919832287153e-02,-1.002689103756096017e-01,7.391852984507917945e+00
1.728125385253971857e-01,1.167786156376907497e-01,7.277364764627233029e+00
1.610926459222933038e-01,-1.676802743120418548e-01,7.266052775914102924e+00
1.588069470603103162e-01,2.072599345058112885e-01,7.000472783604934079e+00
-9.993251397775267109e-02,-2.338139194844870705e-01,7.222263882068829410e+00
4.592586804900114505e-03,-1.634131385947495269e-02,7.179376405904829284e+00
-2.405524108296258623e-01,2.071564081173809732e-02,6.982781783540925602e+00
-1.900171253673416660e-01,-2.228075581527121096e-02,7.171895886197439118e+00
-3.963215794212861243e-02,-4.248642956481026023e-02,7.249051653146823426e+00
-1.102637600028624071e-01,1.603915454165814325e-01,6.781450177096850496e+00
-4.289910543756372818e-02,8.567469766067459247e-02,7.015678810204928340e+00
-1.317541300988712971e-01,-1.051200567008035852e-01,6.753694113832842127e+00
6.719121847680135061e-03,1.051493586200058367e-01,6.685686312208057203e+00
-1.018365814515236195e-01,-1.134612100973908938e-01,6.970769025666959884e+00
-2.396902949770677305e-01,3.126404233186195203e-01,6.958030445435896105e+00
-2.948040246132910269e-02,9.059471009224803750e-02,6.816703020726788687e+00
-5.397448378396970878e-03,1.216685159822333273e-01,6.653818258731211799e+00
-1.388215502830964822e-02,-2.954083454695578814e-02,6.538001890852775055e+00
-2.200059087768467814e-01,-1.526459117529416487e-01,6.680551291011904702e+00
2.260505537701788369e-03,6.790757014616154337e-03,6.585958479019826228e+00
-5.198999177554108897e-02,-8.318645482765479882e-02,6.419504594410947007e+00
3.687457539941300239e-02,-1.225434027887840338e-01,6.547731864447135841e+00
1.206051804952535528e-01,4.367594338639325252e-02,6.498459691318596576e+00
2.410802421243686544e-02,-7.051507507377921535e-02,6.360851050639422688e+00
7.950814760666478909e-02,-8.924120621802220099e-02,6.602740037119427363e+00
2.993125500165183528e-02,-5.071789738045432566e-02,6.251353493978254683e+00
1.449883416260554746e-02,-2.492895606631902738e-01,6.445514565301817989e+00
1.627751819310685466e-01,4.128996825282339744e-02,6.435406189347556705e+00
